,Year,Age,Female,Male,Total,X.30,X.31,X.37,X.38
455,1754,70,NA,NA,5127.11,NA,NA,NA,NA
456,1754,71,NA,NA,4666.58,NA,NA,NA,NA
457,1754,72,NA,NA,4121.28,NA,NA,NA,NA
458,1754,73,NA,NA,3492.67,NA,NA,NA,NA
459,1754,74,NA,NA,2910.85,NA,NA,NA,NA
460,1754,75,NA,NA,2373.24,NA,NA,NA,NA
461,1754,76,NA,NA,2140.44,NA,NA,NA,NA
462,1754,77,NA,NA,1943.37,NA,NA,NA,NA
463,1754,78,NA,NA,1811.86,NA,NA,NA,NA
464,1754,79,NA,NA,1702.1,NA,NA,NA,NA
465,1754,80,NA,NA,1734.6,NA,NA,NA,NA
466,1754,81,NA,NA,1516.77,NA,NA,NA,NA
467,1754,82,NA,NA,1309.17,NA,NA,NA,NA
468,1754,83,NA,NA,1109.31,NA,NA,NA,NA
469,1754,84,NA,NA,NA,NA,NA,NA,NA
470,1754,85,NA,NA,NA,NA,NA,NA,NA
471,1754,86,NA,NA,NA,NA,NA,NA,NA
472,1754,87,NA,NA,NA,NA,NA,NA,NA
473,1754,88,NA,NA,NA,NA,NA,NA,NA
474,1754,89,NA,NA,NA,NA,NA,NA,NA
475,1754,90,NA,NA,NA,NA,NA,NA,NA
476,1754,91,NA,NA,NA,NA,NA,NA,NA
477,1754,92,NA,NA,NA,NA,NA,NA,NA
478,1754,93,NA,NA,NA,NA,NA,NA,NA
479,1754,94,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,1754,95,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,1754,96,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,1754,97,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,1754,98,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,1754,99,NA,NA,NA,NA,NA,NA,NA
490,26.52,NA,NA,NA,NA,NA,NA,NA,NA
491,1754,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,1754,NA,NA,NA,NA,NA,NA,NA,NA
494,11.83,NA,NA,NA,NA,NA,NA,NA,NA
495,1754,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,1754,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,1754,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,1754,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,1754,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1754,NA,NA,NA,NA,NA,NA,NA,NA
506,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,1754,NA,NA,NA,NA,NA,NA,NA,NA
508,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,1754,NA,NA,NA,NA,NA,NA,NA,NA
510,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,1754,NA,NA,NA,NA,NA,NA,NA,NA
512,0,NA,NA,NA,NA,NA,NA,NA,NA
513,1755,NA,0,NA,27944.5,NA,28546,NA,56490.5
514,1755,NA,1,NA,25821.13,NA,25483.55,NA,51304.68
515,1755,NA,2,NA,25915.37,NA,25677.95,NA,51593.32
516,1755,NA,3,NA,26375.14,NA,26248.56,NA,52623.7
517,1755,NA,4,NA,22759.36,NA,22208.94,NA,44968.3
518,1755,NA,5,NA,19002.15,NA,18211,NA,37213.15
519,1755,NA,6,NA,18697.74,NA,18185.19,NA,36882.93
520,1755,NA,7,NA,18771.42,NA,18587.68,NA,37359.1
521,1755,NA,8,NA,19033.85,NA,18897.13,NA,37930.98
522,1755,NA,9,NA,19426.35,NA,19395.5,NA,38821.85
523,1755,10,NA,19425.02,NA,19737.25,NA,39162.27,NA
524,1755,11,NA,18205.89,NA,18489.18,NA,36695.07,NA
525,1755,12,NA,17284.07,NA,17477.03,NA,34761.1,NA
526,1755,13,NA,16554.12,NA,16536.72,NA,33090.84,NA
527,1755,14,NA,16088.9,NA,15821.82,NA,31910.72,NA
528,1755,15,NA,15567.01,NA,15163.82,NA,30730.83,NA
529,1755,16,NA,16008.73,NA,15299.29,NA,31308.02,NA
530,1755,17,NA,16525.14,NA,15465.13,NA,31990.27,NA
531,1755,18,NA,17073.25,NA,15558.95,NA,32632.2,NA
532,1755,19,NA,17768.37,NA,15721.31,NA,33489.68,NA
533,1755,20,NA,18246.81,NA,15880.16,NA,34126.97,NA
534,1755,21,NA,17530.89,NA,15260.73,NA,32791.62,NA
535,1755,22,NA,16927.71,NA,14678.27,NA,31605.98,NA
536,1755,23,NA,16320.1,NA,14113.84,NA,30433.94,NA
537,1755,24,NA,15801.49,NA,13669.5,NA,29470.99,NA
538,1755,25,NA,15367.36,NA,13252.3,NA,28619.66,NA
539,1755,26,NA,15592.43,NA,13599.31,NA,29191.74,NA
540,1755,27,NA,15819.19,NA,13989.07,NA,29808.26,NA
541,1755,28,NA,15844.69,NA,14192.62,NA,30037.31,NA
542,1755,29,NA,15844.33,NA,14300.19,NA,30144.52,NA
543,1755,30,NA,15879.33,NA,14302.35,NA,30181.68,NA
544,1755,31,NA,15141.53,NA,13614.42,NA,28755.95,NA
545,1755,32,NA,14440.7,NA,13079.91,NA,27520.61,NA
546,1755,33,NA,13599.71,NA,12444.26,NA,26043.97,NA
547,1755,34,NA,12700.25,NA,11669.06,NA,24369.31,NA
548,1755,35,NA,11829.52,NA,10870.05,NA,22699.57,NA
549,1755,36,NA,11566.73,NA,10670.06,NA,22236.79,NA
550,1755,37,NA,11425.9,NA,10566.44,NA,21992.34,NA
551,1755,38,NA,11418.41,NA,10556.63,NA,21975.04,NA
552,1755,39,NA,11637.44,NA,10708.32,NA,22345.76,NA
553,1755,40,NA,12023.39,NA,10956.57,NA,22979.96,NA
554,1755,41,NA,11544.94,NA,10432.35,NA,21977.29,NA
555,1755,42,NA,10990.56,NA,NA,9861.28,NA,20851.84
556,1755,43,NA,10169.14,NA,NA,9089.42,NA,19258.56
557,1755,44,NA,NA,9256.47,NA,NA,NA,NA
558,1755,45,NA,NA,8470.77,NA,NA,NA,NA
559,1755,46,NA,NA,8557.63,NA,NA,NA,NA
560,1755,47,NA,NA,8699.35,NA,NA,NA,NA
561,1755,48,NA,NA,8907.49,NA,NA,NA,NA
562,1755,49,NA,NA,9320.75,NA,NA,NA,NA
563,1755,50,NA,NA,9965.85,NA,NA,NA,NA
564,1755,51,NA,NA,9565.75,NA,NA,NA,NA
565,1755,52,NA,NA,9171,NA,NA,NA,NA
566,1755,53,NA,NA,8522.5,NA,NA,NA,NA
567,1755,54,NA,NA,7643.9,NA,NA,NA,NA
568,1755,55,NA,NA,6778.48,NA,NA,NA,NA
569,1755,56,NA,NA,6730.05,NA,NA,NA,NA
570,1755,57,NA,NA,6799.32,NA,NA,NA,NA
571,1755,58,NA,NA,6944.04,NA,NA,NA,NA
572,1755,59,NA,NA,7196.6,NA,NA,NA,NA
573,1755,60,NA,NA,7546.97,NA,NA,NA,NA
574,1755,61,NA,NA,7301.97,NA,NA,NA,NA
575,1755,62,NA,NA,7128.69,NA,NA,NA,NA
576,1755,63,NA,NA,6854.68,NA,NA,NA,NA
577,1755,64,NA,NA,6619.69,NA,NA,NA,NA
578,1755,65,NA,NA,6377.66,NA,NA,NA,NA
579,1755,66,NA,NA,6138.99,NA,NA,NA,NA
580,1755,67,NA,NA,5857.24,NA,NA,NA,NA
581,1755,68,NA,NA,5510.07,NA,NA,NA,NA
582,1755,69,NA,NA,5245.03,NA,NA,NA,NA
583,1755,70,NA,NA,5027.54,NA,NA,NA,NA
584,1755,71,NA,NA,4619.68,NA,NA,NA,NA
585,1755,72,NA,NA,4173.97,NA,NA,NA,NA
586,1755,73,NA,NA,3655.16,NA,NA,NA,NA
587,1755,74,NA,NA,3064.66,NA,NA,NA,NA
588,1755,75,NA,NA,2527.33,NA,NA,NA,NA
589,1755,76,NA,NA,2262.74,NA,NA,NA,NA
590,1755,77,NA,NA,2035,NA,NA,NA,NA
591,1755,78,NA,NA,1839.14,NA,NA,NA,NA
592,1755,79,NA,NA,1706.8,NA,NA,NA,NA
593,1755,80,NA,NA,1767.46,NA,NA,NA,NA
594,1755,81,NA,NA,1535.85,NA,NA,NA,NA
595,1755,82,NA,NA,1320.57,NA,NA,NA,NA
596,1755,83,NA,NA,1121.94,NA,NA,NA,NA
597,1755,84,NA,NA,NA,NA,NA,NA,NA
598,1755,85,NA,NA,NA,NA,NA,NA,NA
599,1755,86,NA,NA,NA,NA,NA,NA,NA
600,1755,87,NA,NA,NA,NA,NA,NA,NA
601,1755,88,NA,NA,NA,NA,NA,NA,NA
602,1755,89,NA,NA,NA,NA,NA,NA,NA
603,1755,90,NA,NA,NA,NA,NA,NA,NA
604,1755,91,NA,NA,NA,NA,NA,NA,NA
605,1755,92,NA,NA,NA,NA,NA,NA,NA
606,1755,93,NA,NA,NA,NA,NA,NA,NA
607,1755,94,NA,NA,NA,NA,NA,NA,NA
608,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,1755,95,NA,NA,NA,NA,NA,NA,NA
610,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,1755,96,NA,NA,NA,NA,NA,NA,NA
612,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,1755,97,NA,NA,NA,NA,NA,NA,NA
614,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,1755,98,NA,NA,NA,NA,NA,NA,NA
616,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,1755,99,NA,NA,NA,NA,NA,NA,NA
618,26.99,NA,NA,NA,NA,NA,NA,NA,NA
619,1755,NA,NA,NA,NA,NA,NA,NA,NA
620,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,1755,NA,NA,NA,NA,NA,NA,NA,NA
622,11.27,NA,NA,NA,NA,NA,NA,NA,NA
623,1755,NA,NA,NA,NA,NA,NA,NA,NA
624,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,1755,NA,NA,NA,NA,NA,NA,NA,NA
626,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,1755,NA,NA,NA,NA,NA,NA,NA,NA
628,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,1755,NA,NA,NA,NA,NA,NA,NA,NA
630,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,1755,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,1755,NA,NA,NA,NA,NA,NA,NA,NA
634,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,1755,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,1755,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,1755,NA,NA,NA,NA,NA,NA,NA,NA
640,0,NA,NA,NA,NA,NA,NA,NA,NA
641,1756,NA,0,NA,28469.5,NA,28966,NA,57435.5
642,1756,NA,1,NA,25955.84,NA,25779.46,NA,51735.3
643,1756,NA,2,NA,25669.66,NA,25330.54,NA,51000.2
644,1756,NA,3,NA,26116,NA,25840.03,NA,51956.03
645,1756,NA,4,NA,22424.5,NA,22082.47,NA,44506.97
646,1756,NA,5,NA,19437.02,NA,18740.45,NA,38177.47
647,1756,NA,6,NA,19378.56,NA,18690.07,NA,38068.63
648,1756,NA,7,NA,19141.55,NA,18777,NA,37918.55
649,1756,NA,8,NA,19270.99,NA,19271.25,NA,38542.24
650,1756,NA,9,NA,19581.38,NA,19640.23,NA,39221.61
651,1756,10,NA,20011.35,NA,20178.68,NA,40190.03,NA
652,1756,11,NA,18737.94,NA,18928.33,NA,37666.27,NA
653,1756,12,NA,17562.59,NA,17723.52,NA,35286.11,NA
654,1756,13,NA,16674.45,NA,16748.51,NA,33422.96,NA
655,1756,14,NA,15971.16,NA,15844.95,NA,31816.11,NA
656,1756,15,NA,15523.38,NA,15161.52,NA,30684.9,NA
657,1756,16,NA,15947.89,NA,15264.48,NA,31212.37,NA
658,1756,17,NA,16403.7,NA,15403.34,NA,31807.04,NA
659,1756,18,NA,16934.75,NA,15569.24,NA,32503.99,NA
660,1756,19,NA,17496.77,NA,15658.41,NA,33155.18,NA
661,1756,20,NA,18208,NA,15811.25,NA,34019.25,NA
662,1756,21,NA,17742.19,NA,15346.09,NA,33088.28,NA
663,1756,22,NA,17038.06,NA,14735.27,NA,31773.33,NA
664,1756,23,NA,16445.21,NA,14163.4,NA,30608.61,NA
665,1756,24,NA,15849.05,NA,13611.99,NA,29461.04,NA
666,1756,25,NA,15340.45,NA,13179.47,NA,28519.92,NA
667,1756,26,NA,15612.67,NA,13452.68,NA,29065.35,NA
668,1756,27,NA,15838.4,NA,13808.38,NA,29646.78,NA
669,1756,28,NA,16062.93,NA,14205.81,NA,30268.74,NA
670,1756,29,NA,16078.55,NA,14410.16,NA,30488.71,NA
671,1756,30,NA,16065.49,NA,14515.25,NA,30580.74,NA
672,1756,31,NA,15341.84,NA,13862.47,NA,29204.31,NA
673,1756,32,NA,14616.72,NA,13186.44,NA,27803.16,NA
674,1756,33,NA,13934.56,NA,12664.68,NA,26599.24,NA
675,1756,34,NA,13122.4,NA,12047.67,NA,25170.07,NA
676,1756,35,NA,12259.22,NA,11298.22,NA,23557.44,NA
677,1756,36,NA,12137.62,NA,11121.12,NA,23258.74,NA
678,1756,37,NA,11872.61,NA,10916.49,NA,22789.1,NA
679,1756,38,NA,11725.99,NA,10805.29,NA,22531.28,NA
680,1756,39,NA,11709.56,NA,10784.89,NA,22494.45,NA
681,1756,40,NA,11921.24,NA,10927.35,NA,22848.59,NA
682,1756,41,NA,11462.91,NA,10436.99,NA,21899.9,NA
683,1756,42,NA,10992.19,NA,NA,9920.43,NA,20912.62
684,1756,43,NA,10456.64,NA,NA,9365.91,NA,19822.55
685,1756,44,NA,NA,9671.52,NA,NA,NA,NA
686,1756,45,NA,NA,8805.48,NA,NA,NA,NA
687,1756,46,NA,NA,8849.29,NA,NA,NA,NA
688,1756,47,NA,NA,8952.44,NA,NA,NA,NA
689,1756,48,NA,NA,9106.39,NA,NA,NA,NA
690,1756,49,NA,NA,9323.4,NA,NA,NA,NA
691,1756,50,NA,NA,9751.47,NA,NA,NA,NA
692,1756,51,NA,NA,9259.43,NA,NA,NA,NA
693,1756,52,NA,NA,8872.86,NA,NA,NA,NA
694,1756,53,NA,NA,8494.92,NA,NA,NA,NA
695,1756,54,NA,NA,7881.31,NA,NA,NA,NA
696,1756,55,NA,NA,7053.73,NA,NA,NA,NA
697,1756,56,NA,NA,7142.69,NA,NA,NA,NA
698,1756,57,NA,NA,7085.82,NA,NA,NA,NA
699,1756,58,NA,NA,7150.25,NA,NA,NA,NA
700,1756,59,NA,NA,7290.5,NA,NA,NA,NA
701,1756,60,NA,NA,7543.29,NA,NA,NA,NA
702,1756,61,NA,NA,7105.99,NA,NA,NA,NA
703,1756,62,NA,NA,6853.31,NA,NA,NA,NA
704,1756,63,NA,NA,6676.33,NA,NA,NA,NA
705,1756,64,NA,NA,6407.58,NA,NA,NA,NA
706,1756,65,NA,NA,6182.72,NA,NA,NA,NA
707,1756,66,NA,NA,6130.81,NA,NA,NA,NA
708,1756,67,NA,NA,5887.59,NA,NA,NA,NA
709,1756,68,NA,NA,5593.66,NA,NA,NA,NA
710,1756,69,NA,NA,5226.72,NA,NA,NA,NA
711,1756,70,NA,NA,4936.65,NA,NA,NA,NA
712,1756,71,NA,NA,4542.69,NA,NA,NA,NA
713,1756,72,NA,NA,4133.64,NA,NA,NA,NA
714,1756,73,NA,NA,3700.11,NA,NA,NA,NA
715,1756,74,NA,NA,3207.9,NA,NA,NA,NA
716,1756,75,NA,NA,2657.88,NA,NA,NA,NA
717,1756,76,NA,NA,2378.78,NA,NA,NA,NA
718,1756,77,NA,NA,2121.01,NA,NA,NA,NA
719,1756,78,NA,NA,1896.71,NA,NA,NA,NA
720,1756,79,NA,NA,1700.62,NA,NA,NA,NA
721,1756,80,NA,NA,1802.43,NA,NA,NA,NA
722,1756,81,NA,NA,1557.47,NA,NA,NA,NA
723,1756,82,NA,NA,1331.54,NA,NA,NA,NA
724,1756,83,NA,NA,1127.28,NA,NA,NA,NA
725,1756,84,NA,NA,NA,NA,NA,NA,NA
726,1756,85,NA,NA,NA,NA,NA,NA,NA
727,1756,86,NA,NA,NA,NA,NA,NA,NA
728,1756,87,NA,NA,NA,NA,NA,NA,NA
729,1756,88,NA,NA,NA,NA,NA,NA,NA
730,1756,89,NA,NA,NA,NA,NA,NA,NA
731,1756,90,NA,NA,NA,NA,NA,NA,NA
732,1756,91,NA,NA,NA,NA,NA,NA,NA
733,1756,92,NA,NA,NA,NA,NA,NA,NA
734,1756,93,NA,NA,NA,NA,NA,NA,NA
735,1756,94,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,1756,95,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,1756,96,NA,NA,NA,NA,NA,NA,NA
740,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,1756,97,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,1756,98,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,1756,99,NA,NA,NA,NA,NA,NA,NA
746,26.8,NA,NA,NA,NA,NA,NA,NA,NA
747,1756,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,1756,NA,NA,NA,NA,NA,NA,NA,NA
750,12.07,NA,NA,NA,NA,NA,NA,NA,NA
751,1756,NA,NA,NA,NA,NA,NA,NA,NA
752,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,1756,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,1756,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,1756,NA,NA,NA,NA,NA,NA,NA,NA
758,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,1756,NA,NA,NA,NA,NA,NA,NA,NA
760,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,1756,NA,NA,NA,NA,NA,NA,NA,NA
762,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,1756,NA,NA,NA,NA,NA,NA,NA,NA
764,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,1756,NA,NA,NA,NA,NA,NA,NA,NA
766,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,1756,NA,NA,NA,NA,NA,NA,NA,NA
768,0,NA,NA,NA,NA,NA,NA,NA,NA
769,1757,NA,0,NA,27734,NA,28105.5,NA,55839.5
770,1757,NA,1,NA,25563.56,NA,25467.77,NA,51031.33
771,1757,NA,2,NA,26201.94,NA,25786.73,NA,51988.67
772,1757,NA,3,NA,26269.51,NA,25668.15,NA,51937.66
773,1757,NA,4,NA,22105.99,NA,22094.35,NA,44200.34
774,1757,NA,5,NA,19088.34,NA,18971.39,NA,38059.73
775,1757,NA,6,NA,19846.59,NA,19140.85,NA,38987.44
776,1757,NA,7,NA,19930.09,NA,19262.94,NA,39193.03
777,1757,NA,8,NA,19779.35,NA,19469.67,NA,39249.02
778,1757,NA,9,NA,19968.13,NA,20046.65,NA,40014.78
779,1757,10,NA,20317.85,NA,20452.69,NA,40770.54,NA
780,1757,11,NA,19324.93,NA,19354.93,NA,38679.86,NA
781,1757,12,NA,18089.47,NA,18143.68,NA,36233.15,NA
782,1757,13,NA,16951.06,NA,16982.44,NA,33933.5,NA
783,1757,14,NA,16093.7,NA,16049.25,NA,32142.95,NA
784,1757,15,NA,15417.39,NA,15191.03,NA,30608.42,NA
785,1757,16,NA,15835.98,NA,15180.53,NA,31016.51,NA
786,1757,17,NA,16276.98,NA,15291.33,NA,31568.31,NA
787,1757,18,NA,16747.24,NA,15430.88,NA,32178.12,NA
788,1757,19,NA,17291.91,NA,15590.23,NA,32882.14,NA
789,1757,20,NA,17864.94,NA,15663.02,NA,33527.96,NA
790,1757,21,NA,17613.89,NA,15218.57,NA,32832.46,NA
791,1757,22,NA,17155.94,NA,14755.43,NA,31911.37,NA
792,1757,23,NA,16466.57,NA,14156.1,NA,30622.67,NA
793,1757,24,NA,15886.16,NA,13599.89,NA,29486.05,NA
794,1757,25,NA,15302.62,NA,13067.41,NA,28370.03,NA
795,1757,26,NA,15555.39,NA,13411.11,NA,28966.5,NA
796,1757,27,NA,15826.4,NA,13694,NA,29520.4,NA
797,1757,28,NA,16046.39,NA,14058.21,NA,30104.6,NA
798,1757,29,NA,16261.7,NA,14461.77,NA,30723.47,NA
799,1757,30,NA,16260.85,NA,14664.69,NA,30925.54,NA
800,1757,31,NA,15505.52,NA,14008.04,NA,29513.56,NA
801,1757,32,NA,14793.16,NA,13367.59,NA,28160.75,NA
802,1757,33,NA,14089.13,NA,12709.63,NA,26798.76,NA
803,1757,34,NA,13436.84,NA,12207.55,NA,25644.39,NA
804,1757,35,NA,12666.07,NA,11618.04,NA,24284.11,NA
805,1757,36,NA,12544.29,NA,11495.19,NA,24039.48,NA
806,1757,37,NA,12432,NA,11318.05,NA,23750.05,NA
807,1757,38,NA,12160.76,NA,11105.78,NA,23266.54,NA
808,1757,39,NA,12001.39,NA,10982.94,NA,22984.33,NA
809,1757,40,NA,11967.63,NA,10948.76,NA,22916.39,NA
810,1757,41,NA,11408.93,NA,10403.36,NA,21812.29,NA
811,1757,42,NA,10953.32,NA,NA,9919.53,NA,20872.85
812,1757,43,NA,10494.52,NA,NA,9416.61,NA,19911.13
813,1757,44,NA,NA,9981.61,NA,NA,NA,NA
814,1757,45,NA,NA,9234,NA,NA,NA,NA
815,1757,46,NA,NA,9144.76,NA,NA,NA,NA
816,1757,47,NA,NA,9200.55,NA,NA,NA,NA
817,1757,48,NA,NA,9311.65,NA,NA,NA,NA
818,1757,49,NA,NA,9469.04,NA,NA,NA,NA
819,1757,50,NA,NA,9686.62,NA,NA,NA,NA
820,1757,51,NA,NA,9027.37,NA,NA,NA,NA
821,1757,52,NA,NA,8551.5,NA,NA,NA,NA
822,1757,53,NA,NA,8177.34,NA,NA,NA,NA
823,1757,54,NA,NA,7813.67,NA,NA,NA,NA
824,1757,55,NA,NA,7230.13,NA,NA,NA,NA
825,1757,56,NA,NA,7460.96,NA,NA,NA,NA
826,1757,57,NA,NA,7549.48,NA,NA,NA,NA
827,1757,58,NA,NA,7476.96,NA,NA,NA,NA
828,1757,59,NA,NA,7533.47,NA,NA,NA,NA
829,1757,60,NA,NA,7671.26,NA,NA,NA,NA
830,1757,61,NA,NA,7032.06,NA,NA,NA,NA
831,1757,62,NA,NA,6597.6,NA,NA,NA,NA
832,1757,63,NA,NA,6345.65,NA,NA,NA,NA
833,1757,64,NA,NA,6170.92,NA,NA,NA,NA
834,1757,65,NA,NA,5911.92,NA,NA,NA,NA
835,1757,66,NA,NA,5947.31,NA,NA,NA,NA
836,1757,67,NA,NA,5890.2,NA,NA,NA,NA
837,1757,68,NA,NA,5635.28,NA,NA,NA,NA
838,1757,69,NA,NA,5324.29,NA,NA,NA,NA
839,1757,70,NA,NA,4936.76,NA,NA,NA,NA
840,1757,71,NA,NA,4449.39,NA,NA,NA,NA
841,1757,72,NA,NA,4057.61,NA,NA,NA,NA
842,1757,73,NA,NA,3660.33,NA,NA,NA,NA
843,1757,74,NA,NA,3248.41,NA,NA,NA,NA
844,1757,75,NA,NA,2788.58,NA,NA,NA,NA
845,1757,76,NA,NA,2468.27,NA,NA,NA,NA
846,1757,77,NA,NA,2195.64,NA,NA,NA,NA
847,1757,78,NA,NA,1942.24,NA,NA,NA,NA
848,1757,79,NA,NA,1720.77,NA,NA,NA,NA
849,1757,80,NA,NA,1831.18,NA,NA,NA,NA
850,1757,81,NA,NA,1573.4,NA,NA,NA,NA
851,1757,82,NA,NA,1338.41,NA,NA,NA,NA
852,1757,83,NA,NA,1127.69,NA,NA,NA,NA
853,1757,84,NA,NA,NA,NA,NA,NA,NA
854,1757,85,NA,NA,NA,NA,NA,NA,NA
855,1757,86,NA,NA,NA,NA,NA,NA,NA
856,1757,87,NA,NA,NA,NA,NA,NA,NA
857,1757,88,NA,NA,NA,NA,NA,NA,NA
858,1757,89,NA,NA,NA,NA,NA,NA,NA
859,1757,90,NA,NA,NA,NA,NA,NA,NA
860,1757,91,NA,NA,NA,NA,NA,NA,NA
861,1757,92,NA,NA,NA,NA,NA,NA,NA
862,1757,93,NA,NA,NA,NA,NA,NA,NA
863,1757,94,NA,NA,NA,NA,NA,NA,NA
864,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,1757,95,NA,NA,NA,NA,NA,NA,NA
866,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,1757,96,NA,NA,NA,NA,NA,NA,NA
868,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,1757,97,NA,NA,NA,NA,NA,NA,NA
870,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,1757,98,NA,NA,NA,NA,NA,NA,NA
872,31.12,NA,NA,NA,NA,NA,NA,NA,NA
873,1757,99,NA,NA,NA,NA,NA,NA,NA
874,20.87,NA,NA,NA,NA,NA,NA,NA,NA
875,1757,NA,NA,NA,NA,NA,NA,NA,NA
876,14.07,NA,NA,NA,NA,NA,NA,NA,NA
877,1757,NA,NA,NA,NA,NA,NA,NA,NA
878,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,1757,NA,NA,NA,NA,NA,NA,NA,NA
880,NA,NA,NA,NA,NA,NA,NA,NA,NA
881,1757,NA,NA,NA,NA,NA,NA,NA,NA
882,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,1757,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,1757,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,1757,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,1757,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,1757,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,1757,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,1757,NA,NA,NA,NA,NA,NA,NA,NA
896,0,NA,NA,NA,NA,NA,NA,NA,NA
897,1758,NA,0,NA,26485,NA,26777.5,NA,53262.5
898,1758,NA,1,NA,24452.38,NA,24469.78,NA,48922.16
899,1758,NA,2,NA,26506.12,NA,25927.22,NA,52433.34
900,1758,NA,3,NA,27527.45,NA,26591.98,NA,54119.43
901,1758,NA,4,NA,22298.55,NA,22572.02,NA,44870.57
902,1758,NA,5,NA,18833.55,NA,19504.89,NA,38338.44
903,1758,NA,6,NA,19367.54,NA,19294.1,NA,38661.64
904,1758,NA,7,NA,20241.1,NA,19570.92,NA,39812.02
905,1758,NA,8,NA,20411.83,NA,19788.5,NA,40200.33
906,1758,NA,9,NA,20307.98,NA,20058.58,NA,40366.56
907,1758,10,NA,20529.48,NA,20681.59,NA,41211.07,NA
908,1758,11,NA,19468.29,NA,19510.92,NA,38979.21,NA
